"word/date","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"dr.","0.0","N/A","0.0","N/A","N/A","0.002512562814070352","0.0","0.00016427554484722376","0.00025502343027765677","0.0002235213204951857","0.0002737065735195407","0.0004107298843592903","0.00037915091259518266","0.0005406353195593092","0.0004268108338816667","0.00036266924564796907"
"contact","0.005076142131979695","N/A","0.005797101449275362","N/A","N/A","0.005025125628140704","0.011976047904191617","0.0032307523819954","0.003368434474917383","0.003043328748280605","0.0037276228584089827","0.0034767416971821616","0.004086404280192525","0.0038282825330956485","0.003787946150699792","0.004553513862024501"
"please","0.01015228426395939","N/A","0.0","N/A","N/A","0.0","0.005988023952095809","0.0030664768371481766","0.0031346629971628643","0.0034559834938101787","0.003721106035229946","0.003442032129489827","0.0037493812467745843","0.003331482509716824","0.0036456758727392365","0.00334461637653127"
"million","0.005076142131979695","N/A","0.002898550724637681","N/A","N/A","0.005025125628140704","0.011976047904191617","0.0024093746577592817","0.0024864784452071536","0.002441540577716644","0.0022548208199466924","0.0022734766838479028","0.002106393958862126","0.002045647155089278","0.0021340541694083335","0.0025789813023855577"
"i am","0.005076142131979695","N/A","0.017391304347826087","N/A","N/A","0.007537688442211055","0.017964071856287425","0.009363706056291754","0.008171375745146585","0.008631361760660247","0.008524004718179982","0.007971630713339466","0.00820440446976798","0.008679388643735936","0.008749622094574167","0.008986137975499678"
"transfer","0.005076142131979695","N/A","0.0","N/A","N/A","0.0","0.011976047904191617","0.0034497864417916985","0.0035171981425793494","0.0041265474552957355","0.0037276228584089827","0.0032048500835922086","0.0036545935186257884","0.0031853648557818755","0.002987675837171667","0.003908768536428111"
"regards","0.0","N/A","0.002898550724637681","N/A","N/A","0.0","0.0","0.001149928813930566","0.0013176210564345599","0.0007737276478679505","0.0008993215987070622","0.000914018615898139","0.0008004297043676078","0.0006283059119202782","0.0009781081609788196","0.0006044487427466151"
"transaction","0.0","N/A","0.0","N/A","N/A","0.0","0.0","0.0017522724783703865","0.002018935489698116","0.001513067400275103","0.0016552730874753174","0.0017875427361552212","0.0015271356201750413","0.0014173412431689996","0.001404918994860486","0.001410380399742102"
"interest","0.0","N/A","0.0","N/A","N/A","0.005025125628140704","0.005988023952095809","0.0009856532690833424","0.001030719697372196","0.0011348005502063274","0.0011078599404362361","0.0011859102294880918","0.0011795806169627905","0.001110494169905608","0.0011381622236844445","0.0012894906511927789"
"urgent","0.0","N/A","0.0","N/A","N/A","0.0","0.0","0.00043806811959259663","0.0009988417685874889","0.0009456671251719395","0.0013620160444186668","0.0014925114107703788","0.0015271356201750413","0.0013296706508080305","0.001280432501645","0.0014506769825918763"
"immediately","0.0","N/A","0.005797101449275362","N/A","N/A","0.0","0.0","0.0005475851494907458","0.0007331923620482631","0.0006361760660247592","0.0007950524278424754","0.000856169336410915","0.0008530895533391611","0.0008913176890031853","0.0007647027440379862","0.0012088974854932303"
"follow","0.0","N/A","0.0","N/A","N/A","0.002512562814070352","0.0","0.0006023436644398204","0.0007331923620482631","0.0007909215955983494","0.0005669636165761914","0.0005784927948722399","0.0006108542480700165","0.0004968000233788246","0.0005335135423520834","0.0005238555770470664"
"died","0.0","N/A","0.002898550724637681","N/A","N/A","0.0","0.0","0.0016427554484722375","0.0018595458457745806","0.0017537826685006877","0.0014141506298509603","0.0014751566269242116","0.0012638363753172757","0.0012712235892340512","0.0010670270847041668","0.0017730496453900709"
"sincere","0.0","N/A","0.0","N/A","N/A","0.0","0.0","0.0020260650531157597","0.0017851640119435973","0.0012551581843191196","0.0016813403801914642","0.0017181236007705524","0.0017167110764726326","0.0017826353780063706","0.0018850811829773612","0.0023372018052869115"
"confirm","0.005076142131979695","N/A","0.0","N/A","N/A","0.0","0.0","0.00016427554484722376","0.0003931611216780542","0.0004470426409903714","0.0005865140861133015","0.0006594817861543535","0.0006319181876586378","0.0007890353312487215","0.0008536216677633334","0.0008865248226950354"
"bank account","0.005076142131979695","N/A","0.0","N/A","N/A","0.0","0.0","0.0008213777242361188","0.0007756962670945393","0.0009972489683631363","0.0008797711291699522","0.000769395417180079","0.0008952174325164036","0.0009643765159706596","0.00096032437623375","0.0010880077369439071"
"manager","0.0","N/A","0.0","N/A","N/A","0.0","0.0","0.00021903405979629831","0.0002975273353239329","0.0002235213204951857","0.000410559860279311","0.0003355258210258991","0.0003896828823894933","0.0007305882696747421","0.0003734594796464584","0.0006850419084461637"
