"word/date","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"dr.","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"contact","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0022522522522522522","0.0007168458781362007","0.0048375950241879755","0.0028951939779965257","0.006172839506172839","N/A"
"please","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0037537537537537537","0.002867383512544803","0.0034554250172771253","0.0023161551823972205","0.007716049382716049","N/A"
"million","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"i am","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.002073255010366275","0.0017371163867979154","0.0","N/A"
"transfer","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.003003003003003003","0.002150537634408602","0.0034554250172771253","0.003474232773595831","0.0015432098765432098","N/A"
"regards","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.000691085003455425","0.0011580775911986102","0.0015432098765432098","N/A"
"transaction","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0075075075075075074","0.002867383512544803","0.0055286800276434","0.006369426751592357","0.0030864197530864196","N/A"
"interest","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.000691085003455425","0.0011580775911986102","0.0","N/A"
"urgent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0","0.0","0.0","N/A"
"immediately","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.000691085003455425","0.0","0.0","N/A"
"follow","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0027643400138217","0.0023161551823972205","0.0","N/A"
"died","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"sincere","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0015015015015015015","0.0007168458781362007","0.0","0.0005790387955993051","0.0","N/A"
"confirm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0045045045045045045","0.004301075268817204","0.000691085003455425","0.0011580775911986102","0.006172839506172839","N/A"
"bank account","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.00138217000691085","0.0011580775911986102","0.0","N/A"
"manager","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0005790387955993051","0.0","N/A"
"thanks","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0007507507507507507","0.0","0.0","0.0005790387955993051","0.0","N/A"
"honest","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"thank you","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0015015015015015015","0.002150537634408602","0.000691085003455425","0.0011580775911986102","0.010802469135802469","N/A"
"complete","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0007507507507507507","0.002150537634408602","0.002073255010366275","0.0017371163867979154","0.0015432098765432098","N/A"
"crash","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"link","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0","0.0","0.0","N/A"
"dear sir","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"president","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"important","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0015015015015015015","0.0007168458781362007","0.000691085003455425","0.0005790387955993051","0.0","N/A"
"help me","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"reliable","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"as soon as possible","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0007507507507507507","0.0","0.0","0.0","0.0015432098765432098","N/A"
"i hope","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0","0.0","0.0","N/A"
"relationship","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"love","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"plane crash","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"protect you","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"yours sincerely","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"cooperation","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"doctor","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"verification","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0045045045045045045","0.002150537634408602","0.000691085003455425","0.0005790387955993051","0.0","N/A"
"i will like","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0005790387955993051","0.0","N/A"
"prompt","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"your interest","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"limit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0005790387955993051","0.0","N/A"
"update","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"safety","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0015015015015015015","0.0007168458781362007","0.000691085003455425","0.0005790387955993051","0.0","N/A"
"my dear","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"your information","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"understanding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"confirmation","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.003003003003003003","0.002150537634408602","0.0","0.0011580775911986102","0.0030864197530864196","N/A"
"limited","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0005790387955993051","0.0","N/A"
"dead","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"your address","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0","0.0","0.0","N/A"
"looking forward","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"trustworthy","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"reputable","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"recommend","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.000691085003455425","0.0","0.0","N/A"
"paid to you","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"review","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.000691085003455425","0.0","0.0","N/A"
"reconfirm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"how are you","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"take care","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"link below","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"hear from you soon","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0","0.0011580775911986102","0.0","N/A"
"go to","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0007507507507507507","0.0014336917562724014","0.0","0.0","0.0","N/A"
"click here","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0015015015015015015","0.0","0.0","0.0","0.0","N/A"
"inconvenience","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"kind regards","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007168458781362007","0.0","0.0005790387955993051","0.0015432098765432098","N/A"
"log in","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"print","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0007507507507507507","0.0007168458781362007","0.0","0.0005790387955993051","0.0","N/A"
"you should contact","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"our attention","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"you will have to","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0015015015015015015","0.0007168458781362007","0.0","0.0","0.0","N/A"
"restore","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"committed","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.000691085003455425","0.0","0.0","N/A"
"we are happy","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"can i trust you","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"security measure","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0007507507507507507","0.0","0.000691085003455425","0.0","0.0","N/A"
"suspended","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"validate","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"dear customer","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"do not hesitate","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
"please read","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0","0.0","0.0","0.0","N/A"
