"word/date","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"dr.","0.0","0.0","0.0","N/A","0.0","0.0","0.00020161290322580645","0.00013928407982967547","0.00012246857456376693","3.486446439466574e-05","0.00043120175930317793","0.000588768115942029","0.00021119324181626187","0.00027238060650081714","0.0005676979846721544","0.0016108247422680412"
"contact","0.0","0.0","0.008032128514056224","N/A","0.0","0.0022381378692927483","0.0030241935483870967","0.002745886145213602","0.001792939931613548","0.001911734797640838","0.003557414514251218","0.003713768115942029","0.0027455121436114043","0.0039041220265117124","0.002724950326426341","0.0032216494845360823"
"please","0.029411764705882353","0.0","0.0030120481927710845","N/A","0.009433962264150943","0.003133393017009848","0.0045362903225806455","0.005352488210597529","0.004021867988674106","0.002800778639704814","0.0038592557457634426","0.004891304347826087","0.007602956705385427","0.004902850917014708","0.00510928186204939","0.006121134020618557"
"million","0.0","0.0","0.0","N/A","0.009433962264150943","0.0","0.0","5.9693177069860916e-05","6.858240175570949e-05","0.00018594381010488394","0.00012936052779095338","0.0","0.0","0.00018158707100054475","0.0","0.0"
"i am","0.0","0.0","0.0030120481927710845","N/A","0.009433962264150943","0.0013428827215756492","0.001411290322580645","0.0012535567184670793","0.0007054189894872975","0.0008890438420639763","0.0029106118752964512","0.003170289855072464","0.0013375571981696585","0.0009987288905029962","0.0022707919386886176","0.0028994845360824743"
"transfer","0.0","0.0","0.001004016064257028","N/A","0.0","0.0040286481647269475","0.004704301075268817","0.0031239429333227214","0.001944800964072619","0.0015630901536941805","0.001272045189944375","0.0011322463768115942","0.0007039774727208729","0.0013619030325040856","0.0006244677831393698","0.0016108247422680412"
"regards","0.0","0.006211180124223602","0.0030120481927710845","N/A","0.0","0.0008952551477170994","0.00114247311827957","0.000935193107427821","0.0009944448254577876","0.0009878264911821959","0.0018972877409339831","0.0022192028985507247","0.0022527279127067933","0.0017250771745051753","0.002327561737155833","0.0035438144329896907"
"transaction","0.0","0.0","0.002008032128514056","N/A","0.0","0.003133393017009848","0.001478494623655914","0.001154068090017311","0.0014010404930094938","0.0005287777099857637","0.0017894873011081885","0.0012228260869565218","0.0007743752199929603","0.002088251316506265","0.0012489355662787397","0.0009664948453608248"
"interest","0.029411764705882353","0.0","0.0030120481927710845","N/A","0.018867924528301886","0.0013428827215756492","0.002788978494623656","0.0026662952424537875","0.001969294678985372","0.002969290217612365","0.005109740847742659","0.00552536231884058","0.0038014783526927136","0.002179044852006537","0.003349418109565711","0.008698453608247423"
"urgent","0.0","0.0","0.0","N/A","0.0","0.0","0.00026881720430107527","0.0002984658853493046","4.8987429825506774e-05","0.00012202562538133008","0.00030184123151222455","9.057971014492754e-05","0.00021119324181626187","0.0004539676775013619","0.00017030939540164632","0.0006443298969072165"
"immediately","0.0","0.0","0.001004016064257028","N/A","0.0","0.0004476275738585497","0.0010416666666666667","0.00027856815965935093","0.00021554469123222982","0.00019756529823643918","0.0007330429908154025","0.0004528985507246377","0.0007039774727208729","0.0003631741420010895","0.00034061879080329264","0.0006443298969072165"
"follow","0.0","0.006211180124223602","0.0","N/A","0.0","0.0004476275738585497","0.0015456989247311828","0.0011938635413972184","0.0009111661947544261","0.0007612074726168686","0.0010995644862231038","0.0018568840579710145","0.002182330165434706","0.0005447612130016343","0.0015327845586148169","0.0006443298969072165"
"died","0.0","0.0","0.0","N/A","0.0","0.0","0.0","0.0","0.0","5.810744065777623e-06","0.0","0.0001358695652173913","0.0","0.0","5.676979846721544e-05","0.0"
"sincere","0.0","0.0","0.0","N/A","0.0","0.0","0.00013440860215053763","0.0004178522394890264","0.0002792283500053886","0.0001743223219733287","0.001034884222327627","0.0007246376811594203","0.00028159098908834917","0.0006355547485019067","0.0008515469770082316","0.0006443298969072165"
"confirm","0.0","0.0","0.001004016064257028","N/A","0.0","0.0","0.0011088709677419355","0.0010545794615675428","0.00024983589211008454","6.391818472355386e-05","0.00045276184726833685","0.0004076086956521739","0.0009151707145371348","0.0008171418195024514","0.0013624751632131706","0.0"
"bank account","0.0","0.0","0.001004016064257028","N/A","0.0","0.0008952551477170994","0.00114247311827957","0.0007760113019081919","0.000303722064918142","0.0003660768761439902","0.00017248070372127117","0.0002717391304347826","0.0","0.0","0.0","0.0"
"manager","0.0","0.024844720496894408","0.0","N/A","0.0","0.0022381378692927483","0.002318548387096774","0.0013530453469168474","0.0014843191237128553","0.0019349777739039484","0.0009702039584321504","0.00276268115942029","0.0023231256599788807","0.002451425458507354","0.0009650865739426625","0.0016108247422680412"
"thanks","0.0","0.0","0.001004016064257028","N/A","0.0","0.0","0.0004032258064516129","0.0005173408679387945","0.00024983589211008454","0.00023824050669688253","0.0004743219352334958","0.0010869565217391304","0.0011263639563533967","0.0009079353550027238","0.0008515469770082316","0.001288659793814433"
"honest","0.0","0.006211180124223602","0.002008032128514056","N/A","0.0","0.0","0.0005376344086021505","0.00047754541655888733","0.00016165851842417237","0.00015689008977599583","0.00038808158337286014","0.00031702898550724635","0.00014079549454417458","9.079353550027238e-05","0.0002838489923360772","0.00032216494845360824"
"thank you","0.0","0.0","0.001004016064257028","N/A","0.0","0.0","0.0010080645161290322","0.0008953976560479137","0.0005682541859758786","0.0011795810453528574","0.000625242550989608","0.0009963768115942029","0.0017599436818021823","0.0010895224260032686","0.0018734033494181095","0.0006443298969072165"
"complete","0.0","0.0","0.001004016064257028","N/A","0.0","0.0","0.000571236559139785","0.00037805678810911913","0.0008572800219463685","0.00024405125076266016","0.00019404079168643007","0.0007699275362318841","0.001689545934530095","0.0010895224260032686","0.0009650865739426625","0.0006443298969072165"
"crash","0.0","0.0","0.0","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"link","0.0","0.0","0.0","N/A","0.0","0.0","0.0006048387096774194","0.0014127385239867084","0.000984647339492686","0.000354455388012435","0.0007546030787805615","0.0010869565217391304","0.0006335797254487857","0.002814599600508444","0.0012489355662787397","0.00032216494845360824"
"dear sir","0.0","0.0","0.0","N/A","0.009433962264150943","0.0","0.0006048387096774194","0.00045764769086893367","0.00014206354649396965","0.0002266190185653273","0.0006036824630244491","0.0006340579710144927","0.00028159098908834917","0.0005447612130016343","0.0002838489923360772","0.00032216494845360824"
"president","0.0","0.0","0.0","N/A","0.0","0.0","0.00026881720430107527","0.00025867043396939727","0.00020574720526712846","4.067520846044336e-05","6.468026389547669e-05","0.00022644927536231884","0.00021119324181626187","0.0","0.00011353959693443088","0.0"
