"word/date","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"dr.","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.00032409658078107277","0.0001087399755335055","0.0006282503228508603","0.0007748002885463143","0.000927156411286584","0.00045410969271910794","0.00038595137012736397","0.0010286889930277746"
"contact","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.01088534107402032","0.006279371252633285","0.008672013048797065","0.0076088094656381975","0.006599161078308264","0.005964706245943691","0.004440183662142389","0.004969123890389811","0.004571951080123443"
"please","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.001451378809869376","0.0014989466861124615","0.0014408046758189479","0.002478098495689505","0.0017633385877260947","0.0020706493185400376","0.003077854583985065","0.0027981474334233887","0.0024002743170648076"
"million","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0010938259601361207","0.0007611798287345385","0.0016055286028410875","0.0020839456036762937","0.0014525450443489817","0.0014632423432060144","0.0013025858741798533","0.0022859755400617215"
"i am","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.000725689404934688","0.0007292173067574137","0.0002718499388337638","0.0009074726885623538","0.0010954073044965134","0.0010198720524152425","0.0016650688733033958","0.0009166345040524894","0.0009143902160246885"
"transfer","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0021770682148040637","0.0027143088640414845","0.001304879706402066","0.0018149453771247076","0.0008816692938630474","0.0013907346169298761","0.0011605025480599426","0.0019780007719027402","0.0009143902160246885"
"regards","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0007292173067574137","0.0005436998776675275","0.0007678615057066071","0.0011221245558256966","0.0006490094879006088","0.0016146122407790504","0.0008683905827865689","0.0019430792090524632"
"transaction","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.00020256036298817049","8.155498165012913e-05","0.00017451397856968343","0.0004007587699377488","0.0002781469233859752","0.0003027397951460719","0.00024121960632960247","0.00011429877700308607"
"interest","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0005266569437692432","0.000434959902134022","0.00038393075285330356","0.00032060701595019905","0.0003708625645146336","0.00025228316262172664","0.00019297568506368199","0.00022859755400617213"
"urgent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.000445632798573975","0.00019029495718363463","0.0005235419357090503","0.0006679312832295814","0.0008344407701579256","0.0010091326504869066","0.0007719027402547279","0.0012572865470339468"
"immediately","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.000725689404934688","0.0008102414519526819","0.0009242897920347968","0.001431014624271404","0.0019770765983595606","0.001854312822573168","0.0018164387708764318","0.0021709764569664224","0.0012572865470339468"
"follow","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.00089126559714795","0.0005436998776675275","0.0008725698928484172","0.001255710812471613","0.0009889668387056897","0.0009586760179625612","0.0009166345040524894","0.0010286889930277746"
"died","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","4.0512072597634096e-05","0.0","0.0","5.3434502658366506e-05","6.181042741910561e-05","0.0","0.0","0.00011429877700308607"
"sincere","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.00016204829039053638","0.0001087399755335055","0.0004537363442811769","0.0005610622779128483","0.000309052137095528","0.0003027397951460719","0.00024121960632960247","0.00022859755400617213"
"confirm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0050798258345428155","0.004132231404958678","0.004703003941824113","0.004118529894244529","0.004087739453365038","0.004326729919337392","0.004238357132045008","0.005210343496719413","0.0041147559721110985"
"bank account","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.0004861448711716091","2.7184993883376375e-05","0.00017451397856968343","0.0","0.0","5.0456632524345326e-05","0.0","0.00022859755400617213"
"manager","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.000725689404934688","0.00089126559714795","0.0004621448960173984","0.0006631531185647971","0.0006412140319003981","0.0007108199153197145","0.0007568494878651799","0.00048243921265920495","0.0003428963310092582"
"thanks","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0.0","0.00032409658078107277","0.0002718499388337638","0.0004886391399951136","0.0006144967805712148","0.0007108199153197145","0.00045410969271910794","0.0005306831339251254","0.0006857926620185164"
